id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price,price,house age,age Category,estimated cost,profit_margin
6762829726,1970-01-01 00:00:00.000042666,4,2,1370,8837,1.5,False,0,3,7,1370,0,1955,0,122070,52.6686,-114.475,1360,9000,1,60,239000,239000,71,very-old,205500,0.1401673640167364
6762829727,1970-01-01 00:00:00.000042666,3,1,1330,6540,1.0,False,0,3,7,900,430,1971,0,122070,52.6539,-114.482,1400,11500,3,61,239000,239000,55,old,199500,0.16527196652719664
6762829770,1970-01-01 00:00:00.000042666,3,1,1270,8470,1.0,False,0,4,7,1270,0,1960,0,122043,52.6507,-114.48,1600,8470,1,80,237000,237000,66,very-old,190500,0.1962025316455696
6762829989,1970-01-01 00:00:00.000042666,3,1,680,2400,1.0,False,0,4,6,680,0,1903,0,122054,52.8282,-114.489,1470,3600,1,64,230000,230000,123,very-old,102000,0.5565217391304348
6762829990,1970-01-01 00:00:00.000042666,3,1,1420,3000,1.0,False,0,3,5,710,710,1931,2014,122063,52.7228,-114.464,1960,5000,1,55,230000,230000,95,very-old,213000,0.07391304347826087
6762830908,1970-01-01 00:00:00.000042666,4,1,1230,8636,1.5,False,0,4,6,1230,0,1954,0,122072,52.5531,-114.409,1168,8316,3,68,195500,195500,72,very-old,184500,0.056265984654731455
6762830956,1970-01-01 00:00:00.000042666,3,1,1180,7000,1.0,False,0,4,7,1180,0,1977,0,122018,52.5259,-114.563,1630,7500,1,74,193000,193000,49,old,177000,0.08290155440414508
6762831349,1970-01-01 00:00:00.000042666,3,1,1010,5355,1.0,False,0,3,6,1010,0,1950,0,122034,52.7502,-114.541,750,4515,3,57,160000,160000,76,very-old,151500,0.053125
6762819504,1970-01-01 00:00:00.000042667,2,1,990,5000,1.0,False,0,3,7,990,0,1941,0,122009,52.7966,-114.593,2250,6032,2,56,490000,490000,85,very-old,148500,0.6969387755102041
6762820853,1970-01-01 00:00:00.000042667,3,1,1740,6800,1.5,False,0,4,7,1740,0,1949,0,122064,52.7614,-114.563,990,6800,2,71,450000,450000,77,very-old,261000,0.42
6762823293,1970-01-01 00:00:00.000042667,3,2,1610,10292,1.0,False,0,4,7,1190,420,1969,0,122053,52.7649,-114.364,1940,8700,1,80,390000,390000,57,old,241500,0.38076923076923075
6762826641,1970-01-01 00:00:00.000042667,3,2,1750,4076,2.0,False,0,3,7,1750,0,2013,0,122024,52.5897,-114.235,1810,4090,3,55,312000,312000,13,mid-aged,262500,0.15865384615384615
6762831366,1970-01-01 00:00:00.000042667,4,1,1580,6200,1.0,False,0,3,6,790,790,1944,0,122063,52.7271,-114.43,1320,6499,2,51,159075,159075,82,very-old,237000,-0.4898632720414899
6762812880,1970-01-01 00:00:00.000042668,5,3,3290,6422,2.0,False,0,3,9,3290,0,2012,0,122019,52.8233,-114.251,3210,6891,1,53,810000,810000,14,mid-aged,493500,0.3907407407407407
6762813559,1970-01-01 00:00:00.000042668,3,2,2420,8856,1.0,False,3,3,9,1620,800,1957,0,122051,52.7705,-114.453,2650,9750,2,51,755000,755000,69,very-old,363000,0.519205298013245
6762816508,1970-01-01 00:00:00.000042668,4,3,2557,9480,2.0,False,2,3,7,2557,0,1948,1993,122051,52.7749,-114.452,2220,8340,1,74,594950,594950,78,very-old,383550,0.3553239768047735
6762823294,1970-01-01 00:00:00.000042668,2,1,860,5160,1.0,False,0,4,7,860,0,1909,0,122007,52.9123,-114.578,1090,5356,2,79,390000,390000,117,very-old,129000,0.6692307692307692
6762810186,1970-01-01 00:00:00.000042669,4,3,4250,18000,2.0,False,3,5,10,3350,900,1980,0,122057,52.7912,-114.419,3790,14537,1,65,2200000,2200000,46,old,637500,0.7102272727272727
6762810375,1970-01-01 00:00:00.000042669,5,2,2500,15250,2.0,True,4,5,8,2500,0,1942,0,122029,52.8183,-114.301,1880,18782,2,59,1700000,1700000,84,very-old,375000,0.7794117647058824
6762811227,1970-01-01 00:00:00.000042669,3,2,2420,7200,1.0,False,0,3,8,1420,1000,1948,0,122006,52.9167,-114.465,2500,7200,3,58,1100000,1100000,78,very-old,363000,0.67
6762811361,1970-01-01 00:00:00.000042669,4,2,2630,4000,2.0,False,0,5,9,1810,820,1909,0,122013,52.8693,-114.507,2370,4700,2,56,1050000,1050000,117,very-old,394500,0.6242857142857143
6762811362,1970-01-01 00:00:00.000042669,5,3,4240,9588,2.0,False,0,3,9,4240,0,2014,0,122045,52.9201,-114.208,4080,8425,1,55,1050000,1050000,12,mid-aged,636000,0.3942857142857143
6762811532,1970-01-01 00:00:00.000042669,4,3,4270,117176,2.0,False,0,3,9,4270,0,2008,0,122036,52.7652,-114.073,2610,5251,1,72,997950,997950,18,mid-aged,640500,0.35818427776942735
6762811848,1970-01-01 00:00:00.000042669,5,4,4230,9701,2.0,False,0,3,10,4230,0,1999,0,122027,52.7744,-114.321,4130,12253,2,58,935000,935000,27,mid-aged,634500,0.3213903743315508
6762811913,1970-01-01 00:00:00.000042669,4,3,4420,9492,2.0,False,1,3,9,3420,1000,1962,2005,122022,52.9511,-114.473,2880,9900,1,65,925000,925000,64,very-old,663000,0.28324324324324324
6762812051,1970-01-01 00:00:00.000042669,4,2,3030,18400,1.5,False,3,3,9,2360,670,1973,0,122033,52.9319,-114.433,3030,12486,3,71,901000,901000,53,old,454500,0.4955604883462819
6762812581,1970-01-01 00:00:00.000042669,4,2,3040,13559,2.0,False,0,3,11,3040,0,2003,0,122015,52.752,-114.339,3830,12202,1,80,840000,840000,23,mid-aged,456000,0.45714285714285713
6762812672,1970-01-01 00:00:00.000042669,5,2,2710,19800,1.0,False,0,5,9,1910,800,1959,0,122049,52.8258,-114.365,2120,16400,2,64,830000,830000,67,very-old,406500,0.5102409638554217
6762814090,1970-01-01 00:00:00.000042669,4,2,1760,4500,1.5,False,0,5,7,1760,0,1906,0,122028,52.9011,-114.521,1740,4220,2,58,720000,720000,120,very-old,264000,0.6333333333333333
6762814169,1970-01-01 00:00:00.000042669,3,1,1670,5060,2.0,False,2,5,7,1670,0,1925,0,122064,52.7971,-114.569,1670,5118,1,72,715000,715000,101,very-old,250500,0.6496503496503496
6762814643,1970-01-01 00:00:00.000042669,4,1,1550,15239,1.5,True,4,3,6,1370,180,1930,0,122031,52.6802,-114.568,1790,22047,2,70,685000,685000,96,very-old,232500,0.6605839416058394
6762814947,1970-01-01 00:00:00.000042669,3,2,2040,4841,1.0,False,0,4,7,1020,1020,1949,0,122006,52.9078,-114.492,1600,4841,3,71,667500,667500,77,very-old,306000,0.5415730337078651
6762815288,1970-01-01 00:00:00.000042669,3,1,1710,5992,1.5,False,0,4,7,1560,150,1928,0,122028,52.9161,-114.544,1240,3001,1,65,650000,650000,98,very-old,256500,0.6053846153846154
6762815679,1970-01-01 00:00:00.000042669,4,1,1930,10210,1.5,False,2,3,8,1670,260,1941,0,122022,52.9378,-114.467,2730,6600,3,79,630000,630000,85,very-old,289500,0.5404761904761904
6762815865,1970-01-01 00:00:00.000042669,3,1,1720,7200,1.0,False,0,3,7,1420,300,1959,0,122022,52.9362,-114.494,1380,8000,2,79,622200,622200,67,very-old,258000,0.5853423336547734
6762815912,1970-01-01 00:00:00.000042669,4,2,1900,9775,1.0,False,0,5,7,1900,0,1967,0,122010,52.9156,-114.358,1990,10500,3,50,620000,620000,59,old,285000,0.5403225806451613
6762816112,1970-01-01 00:00:00.000042669,4,2,1660,7350,1.0,False,0,3,8,1660,0,1965,2014,122029,52.8563,-114.314,1790,7455,3,52,610000,610000,61,very-old,249000,0.5918032786885246
6762816204,1970-01-01 00:00:00.000042669,2,1,1550,3200,1.5,False,0,3,8,1550,0,1927,0,122047,52.8668,-114.496,1800,3937,2,75,605000,605000,99,very-old,232500,0.6157024793388429
6762816329,1970-01-01 00:00:00.000042669,4,2,2090,45738,2.0,False,0,3,8,2090,0,1987,0,122045,52.9176,-114.239,3420,45738,1,67,600000,600000,39,old,313500,0.4775
6762816330,1970-01-01 00:00:00.000042669,3,3,2710,3290,2.0,False,0,3,8,1650,1060,2006,0,122012,52.7667,-114.262,2440,3290,1,73,600000,600000,20,mid-aged,406500,0.3225
6762816436,1970-01-01 00:00:00.000042669,3,2,3040,7880,2.0,False,0,3,9,3040,0,2004,0,122053,52.7577,-114.374,3040,7880,3,74,598555,598555,22,mid-aged,456000,0.2381652479721997
6762817476,1970-01-01 00:00:00.000042669,3,2,1980,3478,1.5,False,0,4,7,1440,540,1929,0,122007,52.9075,-114.562,1610,3478,1,59,555000,555000,97,very-old,297000,0.4648648648648649
6762817803,1970-01-01 00:00:00.000042669,3,2,2678,6607,2.0,False,0,3,9,2678,0,1998,0,122058,52.968,-114.425,2780,6607,1,73,546200,546200,28,mid-aged,401700,0.26455510801904064
6762817984,1970-01-01 00:00:00.000042669,4,2,3000,5471,2.0,False,0,3,8,3000,0,2013,0,122015,52.7097,-114.316,2730,5471,2,78,540000,540000,13,mid-aged,450000,0.16666666666666666
6762818154,1970-01-01 00:00:00.000042669,4,1,1920,6480,1.5,False,0,3,7,1920,0,1920,0,122007,52.9197,-114.564,1600,6470,1,65,535000,535000,106,very-old,288000,0.4616822429906542
6762818287,1970-01-01 00:00:00.000042669,3,1,1660,4800,1.0,False,0,3,7,960,700,1941,1996,122009,52.8034,-114.602,1510,4800,2,56,530000,530000,85,very-old,249000,0.530188679245283
6762818288,1970-01-01 00:00:00.000042669,3,2,1365,1090,3.0,False,0,3,7,1315,50,2003,0,122006,52.9076,-114.514,1360,1124,1,74,530000,530000,23,mid-aged,204750,0.6136792452830189
6762818478,1970-01-01 00:00:00.000042669,3,1,1350,6000,1.0,False,2,3,7,900,450,1950,0,122016,52.7575,-114.581,1730,6012,2,64,525000,525000,76,very-old,202500,0.6142857142857143
6762818815,1970-01-01 00:00:00.000042669,4,2,2090,4000,1.0,False,0,3,7,1480,610,1951,0,122026,52.9051,-114.569,1510,5000,3,73,513000,513000,75,very-old,313500,0.3888888888888889
6762818834,1970-01-01 00:00:00.000042669,2,1,1700,5000,1.0,False,0,3,6,850,850,1915,0,122007,52.9087,-114.553,1690,5000,1,56,511718,511718,111,very-old,255000,0.5016786589488742
6762819556,1970-01-01 00:00:00.000042669,3,2,2540,5237,2.0,False,0,3,8,2540,0,2011,0,122051,52.7792,-114.466,1800,4097,3,69,489950,489950,15,mid-aged,381000,0.22236962955403614
6762819605,1970-01-01 00:00:00.000042669,6,3,4750,248600,2.0,False,0,4,8,4750,0,1947,0,122068,52.4179,-114.163,2230,311610,1,61,487000,487000,79,very-old,712500,-0.46303901437371664
6762819658,1970-01-01 00:00:00.000042669,4,1,1210,6380,1.5,False,0,3,7,1210,0,1936,0,122006,52.9224,-114.511,1340,6380,1,57,485000,485000,90,very-old,181500,0.6257731958762887
6762819722,1970-01-01 00:00:00.000042669,4,1,1220,3780,1.5,False,0,3,7,1220,0,1927,0,122026,52.8967,-114.55,1400,3185,2,62,483000,483000,99,very-old,183000,0.6211180124223602
6762820087,1970-01-01 00:00:00.000042669,5,2,2030,9804,1.0,False,0,3,7,1110,920,1963,0,122029,52.8597,-114.304,1930,7990,2,59,472000,472000,63,very-old,304500,0.3548728813559322
6762820299,1970-01-01 00:00:00.000042669,2,1,730,2600,1.0,False,0,4,6,730,0,1918,0,122026,52.9051,-114.569,1480,3900,2,59,465000,465000,108,very-old,109500,0.7645161290322581
6762820472,1970-01-01 00:00:00.000042669,3,1,1660,9900,2.0,False,0,3,8,1660,0,1978,0,122010,52.9004,-114.374,1720,6600,3,70,460000,460000,48,old,249000,0.45869565217391306
6762820854,1970-01-01 00:00:00.000042669,3,2,2480,5647,2.0,False,0,3,7,2480,0,2002,0,122008,52.7655,-114.07,2510,5018,1,55,450000,450000,24,mid-aged,372000,0.17333333333333334
6762821019,1970-01-01 00:00:00.000042669,4,2,2660,8027,2.0,False,0,3,8,2660,0,1997,0,122025,52.7131,-113.971,2480,8095,3,55,447000,447000,29,mid-aged,399000,0.10738255033557047
6762821269,1970-01-01 00:00:00.000042669,2,2,1100,1088,2.0,False,0,3,7,750,350,2006,0,122013,52.8705,-114.514,2090,4125,3,57,440000,440000,20,mid-aged,165000,0.625
6762821497,1970-01-01 00:00:00.000042669,3,2,2530,16102,2.0,False,0,3,9,2530,0,1989,0,122024,52.601,-114.245,2370,14957,2,64,435000,435000,37,old,379500,0.12758620689655173
6762821678,1970-01-01 00:00:00.000042669,4,3,2452,4800,2.0,False,0,3,7,2452,0,1936,1994,122042,52.7044,-114.403,1180,4800,1,63,430000,430000,90,very-old,367800,0.14465116279069767
6762822102,1970-01-01 00:00:00.000042669,4,1,1510,1501,1.5,False,0,3,7,1510,0,1906,0,122028,52.8826,-114.532,1560,1602,1,59,420000,420000,120,very-old,226500,0.4607142857142857
6762822322,1970-01-01 00:00:00.000042669,3,2,2010,33090,1.5,False,2,5,8,2010,0,1986,0,122068,52.4433,-114.197,1840,22620,1,52,415000,415000,40,old,301500,0.27349397590361446
6762822874,1970-01-01 00:00:00.000042669,3,1,1330,9900,1.0,False,0,3,7,1330,0,1956,0,122033,52.9467,-114.423,1940,9900,2,55,400000,400000,70,very-old,199500,0.50125
6762823295,1970-01-01 00:00:00.000042669,4,1,2330,8364,1.0,False,0,4,8,2330,0,1968,0,122046,52.6868,-114.336,2180,9630,3,51,390000,390000,58,old,349500,0.10384615384615385
6762823423,1970-01-01 00:00:00.000042669,3,1,1340,6500,1.0,False,0,3,7,1340,0,1972,0,122033,52.9468,-114.382,1620,7107,1,53,387000,387000,54,old,201000,0.4806201550387597
6762824150,1970-01-01 00:00:00.000042669,1,0,760,10079,1.0,True,4,5,5,760,0,1936,0,122069,52.6983,-114.628,1230,14267,1,72,369900,369900,90,very-old,114000,0.6918085969180859
6762824386,1970-01-01 00:00:00.000042669,2,1,840,10800,1.0,False,0,4,6,840,0,1909,0,122007,52.9142,-114.555,1390,3860,2,50,361500,361500,117,very-old,126000,0.6514522821576764
6762824455,1970-01-01 00:00:00.000042669,3,1,1510,6000,1.0,False,0,3,7,1060,450,1947,0,122016,52.7835,-114.58,1610,6000,2,76,360000,360000,79,very-old,226500,0.37083333333333335
6762824456,1970-01-01 00:00:00.000042669,4,2,2620,8100,1.0,False,0,4,7,1550,1070,1964,0,122031,52.6864,-114.541,1650,8100,1,51,360000,360000,62,very-old,393000,-0.09166666666666666
6762824678,1970-01-01 00:00:00.000042669,3,0,1420,3060,1.0,False,0,4,7,860,560,1923,0,122028,52.9172,-114.536,1350,4000,2,59,355000,355000,103,very-old,213000,0.4
6762824918,1970-01-01 00:00:00.000042669,3,2,2180,15484,1.0,False,0,3,8,2180,0,1992,0,122040,52.4988,-114.499,2090,10775,3,65,350000,350000,34,old,327000,0.06571428571428571
6762825426,1970-01-01 00:00:00.000042669,3,2,2140,7641,1.0,False,0,3,8,1290,850,1979,0,122053,52.7353,-114.376,2090,8000,3,52,339950,339950,47,old,321000,0.055743491689954405
6762825665,1970-01-01 00:00:00.000042669,3,2,1990,3694,2.0,False,0,3,8,1990,0,1989,0,122035,52.6172,-114.344,2110,3842,2,58,334500,334500,37,old,298500,0.10762331838565023
6762825683,1970-01-01 00:00:00.000042669,3,1,1320,4548,1.0,False,0,4,7,1320,0,1977,0,122058,52.9641,-114.427,1750,7260,3,72,333500,333500,49,old,198000,0.4062968515742129
6762825731,1970-01-01 00:00:00.000042669,4,2,2050,10271,2.0,False,0,3,7,2050,0,1998,0,122035,52.5928,-114.265,2050,8103,2,69,331500,331500,28,mid-aged,307500,0.07239819004524888
6762825737,1970-01-01 00:00:00.000042669,3,3,1290,1153,3.0,False,0,3,7,1290,0,2008,0,122028,52.9204,-114.536,1290,1200,3,74,331000,331000,18,mid-aged,193500,0.41540785498489424
6762825807,1970-01-01 00:00:00.000042669,3,2,2500,10697,1.0,False,0,3,8,2500,0,1994,0,122068,52.4227,-114.2,2560,9772,1,55,330000,330000,32,old,375000,-0.13636363636363635
6762825990,1970-01-01 00:00:00.000042669,4,2,2130,9339,1.0,False,0,3,7,1330,800,1991,0,122043,52.6088,-114.506,2090,7628,2,55,325250,325250,35,old,319500,0.017678708685626442
6762826204,1970-01-01 00:00:00.000042669,4,2,1940,7107,2.0,False,0,3,7,1940,0,2000,0,122024,52.6143,-114.222,1850,5705,2,72,322500,322500,26,mid-aged,291000,0.09767441860465116
6762826225,1970-01-01 00:00:00.000042669,4,2,2620,5457,2.0,False,0,3,8,2620,0,2003,0,122039,52.5448,-114.46,2740,5816,2,69,321500,321500,23,mid-aged,393000,-0.2223950233281493
6762826512,1970-01-01 00:00:00.000042669,3,1,1460,7884,1.0,False,0,3,8,1460,0,1975,0,122046,52.6757,-114.318,2050,7210,1,59,315000,315000,51,old,219000,0.3047619047619048
6762826513,1970-01-01 00:00:00.000042669,3,1,1340,12800,1.0,False,0,3,7,880,460,1981,0,122046,52.6737,-114.327,1500,7875,2,76,315000,315000,45,old,201000,0.3619047619047619
6762826514,1970-01-01 00:00:00.000042669,3,1,1170,4000,1.0,False,0,3,6,720,450,1943,2013,122034,52.7606,-114.544,1130,4000,1,75,315000,315000,83,very-old,175500,0.44285714285714284
6762826515,1970-01-01 00:00:00.000042669,4,2,1880,9163,2.0,False,0,3,8,1880,0,1981,0,122046,52.6662,-114.355,1900,7980,2,58,315000,315000,45,old,282000,0.10476190476190476
6762826591,1970-01-01 00:00:00.000042669,2,1,720,1716,1.0,False,0,3,6,720,0,1941,0,122064,52.7652,-114.561,670,4920,2,72,314000,314000,85,very-old,108000,0.6560509554140127
6762826833,1970-01-01 00:00:00.000042669,3,2,1646,7364,2.0,False,0,3,7,1646,0,1994,0,122024,52.5946,-114.227,1975,9161,2,70,307500,307500,32,old,246900,0.19707317073170733
6762826854,1970-01-01 00:00:00.000042669,2,1,1390,19988,1.0,False,2,4,7,1390,0,1949,0,122043,52.6285,-114.511,2580,10490,2,74,306500,306500,77,very-old,208500,0.3197389885807504
6762827196,1970-01-01 00:00:00.000042669,2,1,1570,125452,1.0,False,3,4,7,1570,0,1953,0,122068,52.4377,-114.206,1660,46119,2,69,299990,299990,73,very-old,235500,0.21497383246108204
6762827273,1970-01-01 00:00:00.000042669,3,1,1190,9135,1.0,False,0,4,7,1190,0,1959,0,122053,52.7464,-114.379,1520,9146,1,74,299000,299000,67,very-old,178500,0.40301003344481606
6762827274,1970-01-01 00:00:00.000042669,4,2,2350,6958,2.0,False,0,3,9,2350,0,1998,0,122023,52.5621,-114.362,2480,6395,3,74,299000,299000,28,mid-aged,352500,-0.17892976588628762
6762827656,1970-01-01 00:00:00.000042669,2,1,1010,7740,1.0,False,0,3,6,890,120,1924,0,122034,52.7623,-114.545,1030,6000,2,78,289000,289000,102,very-old,151500,0.4757785467128028
6762827657,1970-01-01 00:00:00.000042669,2,1,1160,2158,2.0,False,0,3,7,1160,0,1982,0,122033,52.9478,-114.38,1150,2158,1,70,289000,289000,44,old,174000,0.39792387543252594
6762827687,1970-01-01 00:00:00.000042669,4,2,2250,12000,2.0,False,0,3,8,2250,0,1985,0,122066,52.6015,-114.464,2140,11871,2,55,287500,287500,41,old,337500,-0.17391304347826086
6762827907,1970-01-01 00:00:00.000042669,3,1,2440,10179,1.0,False,0,4,7,1220,1220,1962,0,122043,52.6418,-114.504,1650,9711,3,56,280500,280500,64,very-old,366000,-0.3048128342245989
6762828030,1970-01-01 00:00:00.000042669,3,2,1340,7202,2.0,False,0,4,7,1340,0,1989,0,122024,52.5863,-114.229,1470,7395,2,64,279950,279950,37,old,201000,0.2820146454724058
6762828096,1970-01-01 00:00:00.000042669,3,1,2710,9088,1.0,False,0,4,7,2060,650,1965,0,122039,52.5373,-114.462,1690,10454,3,78,278000,278000,61,very-old,406500,-0.46223021582733814
6762828220,1970-01-01 00:00:00.000042669,3,3,1590,7750,1.0,False,0,3,7,1060,530,1997,0,122024,52.5924,-114.235,1680,7500,3,68,275000,275000,29,mid-aged,238500,0.13272727272727272
6762828221,1970-01-01 00:00:00.000042669,3,1,1230,4500,1.5,False,0,4,7,1230,0,1913,0,122051,52.7601,-114.461,1310,5000,2,54,275000,275000,113,very-old,184500,0.3290909090909091
6762828275,1970-01-01 00:00:00.000042669,3,2,3030,45004,2.0,False,0,3,9,3030,0,1987,0,122037,53.0021,-114.283,3080,35781,2,77,274975,274975,39,old,454500,-0.6528775343213019
6762828543,1970-01-01 00:00:00.000042669,4,3,1840,7510,2.0,False,0,5,8,1840,0,1988,2013,122023,52.4895,-114.408,1650,7957,1,80,268000,268000,38,old,276000,-0.029850746268656716
6762828843,1970-01-01 00:00:00.000042669,4,2,2110,8990,2.0,False,0,3,8,2110,0,1977,0,122046,52.6757,-114.317,2040,8800,2,50,260000,260000,49,old,316500,-0.2173076923076923
6762829440,1970-01-01 00:00:00.000042669,3,2,1990,203861,1.0,False,0,3,7,1990,0,1949,0,122068,52.4807,-114.229,2760,217800,2,67,246000,246000,77,very-old,298500,-0.21341463414634146
6762830367,1970-01-01 00:00:00.000042669,4,1,1620,17500,1.0,False,0,3,7,1620,0,1962,0,122018,52.5321,-114.578,2400,17394,1,64,218000,218000,64,very-old,243000,-0.11467889908256881
6762830509,1970-01-01 00:00:00.000042669,3,1,1690,9600,1.0,False,0,3,7,1210,480,1976,0,122024,52.6157,-114.269,1450,9647,1,68,212000,212000,50,old,253500,-0.1957547169811321
6762830570,1970-01-01 00:00:00.000042669,3,2,2140,9775,1.0,False,0,4,7,1470,670,1978,0,122018,52.536,-114.569,2050,8625,2,53,210000,210000,48,old,321000,-0.5285714285714286
6762831106,1970-01-01 00:00:00.000042669,3,1,910,7194,1.0,False,0,4,7,910,0,1971,0,122039,52.5637,-114.465,1530,7200,1,70,182500,182500,55,old,136500,0.25205479452054796
6762831200,1970-01-01 00:00:00.000042669,3,1,1910,17003,1.5,False,0,4,8,1910,0,1963,0,122039,52.5395,-114.473,1820,14806,1,58,175000,175000,63,very-old,286500,-0.6371428571428571
6762831255,1970-01-01 00:00:00.000042669,3,1,1310,9529,1.0,False,0,3,7,1310,0,1956,0,122043,52.6405,-114.485,1330,9529,2,78,170000,170000,70,very-old,196500,-0.15588235294117647
6762831395,1970-01-01 00:00:00.000042669,3,1,970,8400,1.0,False,0,3,7,970,0,1966,0,122040,52.5584,-114.521,1230,8400,2,58,155000,155000,60,old,145500,0.06129032258064516
6762831499,1970-01-01 00:00:00.000042669,2,1,1220,7250,1.0,False,0,4,6,1220,0,1914,0,122062,52.5885,-114.165,1350,20250,2,69,135000,135000,112,very-old,183000,-0.35555555555555557
6762831551,1970-01-01 00:00:00.000042669,3,1,1260,7500,1.0,False,0,3,6,1260,0,1954,0,122043,52.6491,-114.52,1260,7500,3,52,120000,120000,72,very-old,189000,-0.575
6762810477,1970-01-01 00:00:00.000042670,3,2,3620,14250,2.0,False,0,3,8,3220,400,2007,0,122057,52.8067,-114.415,2370,14250,1,60,1580000,1580000,19,mid-aged,543000,0.6563291139240506
6762810544,1970-01-01 00:00:00.000042670,3,3,3530,3610,2.0,False,0,3,10,2370,1160,2008,0,122028,52.9157,-114.529,1780,3610,1,54,1500000,1500000,18,mid-aged,529500,0.647
6762810627,1970-01-01 00:00:00.000042670,5,3,4020,4500,2.0,False,0,3,9,3120,900,2010,0,122048,52.8649,-114.394,3550,5775,2,62,1420000,1420000,16,mid-aged,603000,0.5753521126760563
6762810652,1970-01-01 00:00:00.000042670,4,3,3520,128502,2.0,False,2,4,10,3520,0,1981,0,122021,52.9748,-114.307,3260,79714,1,56,1400000,1400000,45,old,528000,0.6228571428571429
6762810905,1970-01-01 00:00:00.000042670,3,2,2780,4815,3.0,False,2,3,10,2780,0,1974,0,122004,52.8869,-114.476,2820,5000,1,74,1250000,1250000,52,old,417000,0.6664
6762810955,1970-01-01 00:00:00.000042670,4,2,3120,49456,2.0,True,4,4,9,2590,530,1974,1989,122043,52.5835,-114.513,2030,32181,3,67,1230000,1230000,52,old,468000,0.6195121951219512
6762811257,1970-01-01 00:00:00.000042670,4,2,2780,6837,2.0,False,0,3,9,2780,0,2004,0,122010,52.896,-114.391,1160,6837,3,50,1090000,1090000,22,mid-aged,417000,0.6174311926605505
6762811466,1970-01-01 00:00:00.000042670,4,2,2940,5400,1.5,False,2,5,8,1940,1000,1910,0,122003,52.8666,-114.559,1970,2008,3,54,1010000,1010000,116,very-old,441000,0.5633663366336633
6762811807,1970-01-01 00:00:00.000042670,3,2,2370,10890,2.0,False,0,4,7,2370,0,1980,0,122048,52.8127,-114.387,2370,9514,2,69,943500,943500,46,old,355500,0.6232114467408585
6762811819,1970-01-01 00:00:00.000042670,4,2,2800,18673,1.0,False,0,5,9,1650,1150,1965,0,122049,52.8193,-114.367,2800,15300,1,73,940000,940000,61,very-old,420000,0.5531914893617021
6762811849,1970-01-01 00:00:00.000042670,5,2,3150,35283,1.0,False,0,3,10,1800,1350,1975,0,122049,52.8668,-114.347,3280,35283,2,57,935000,935000,51,old,472500,0.4946524064171123
6762812235,1970-01-01 00:00:00.000042670,3,3,3030,5156,1.5,False,0,4,9,2080,950,1929,0,122003,52.877,-114.559,1910,5720,2,67,879000,879000,97,very-old,454500,0.48293515358361777
6762812341,1970-01-01 00:00:00.000042670,4,4,2790,16117,2.0,False,0,4,9,2790,0,1999,0,122049,52.8333,-114.345,2740,25369,1,69,865000,865000,27,mid-aged,418500,0.5161849710982659
6762812516,1970-01-01 00:00:00.000042670,4,2,3300,4987,2.0,False,0,3,9,3300,0,2014,0,122019,52.8475,-114.246,3520,5453,1,54,849990,849990,12,mid-aged,495000,0.4176402075318533
6762812543,1970-01-01 00:00:00.000042670,4,2,2880,35610,1.0,False,0,3,10,2880,0,1989,0,122005,52.9211,-114.244,3460,35610,2,75,845000,845000,37,old,432000,0.4887573964497041
6762812582,1970-01-01 00:00:00.000042670,4,2,2100,3671,1.5,False,0,3,8,1750,350,1929,0,122047,52.8659,-114.49,1800,4560,3,59,840000,840000,97,very-old,315000,0.625
6762812673,1970-01-01 00:00:00.000042670,5,3,2920,2808,2.0,False,0,3,8,2140,780,1960,1992,122028,52.884,-114.532,1620,1544,3,69,830000,830000,66,very-old,438000,0.472289156626506
6762812733,1970-01-01 00:00:00.000042670,3,2,3760,5260,2.0,False,0,3,9,3230,530,2002,0,122011,52.7789,-114.197,3080,5312,2,51,825000,825000,24,mid-aged,564000,0.31636363636363635
6762812814,1970-01-01 00:00:00.000042670,3,1,2310,3360,1.5,False,0,3,8,1790,520,1926,0,122003,52.8731,-114.549,1930,4320,3,78,817000,817000,100,very-old,346500,0.5758873929008568
6762812828,1970-01-01 00:00:00.000042670,4,2,1400,4800,2.0,False,0,3,7,1400,0,1986,0,122044,52.8468,-114.488,1620,2595,3,64,815000,815000,40,old,210000,0.7423312883435583
6762813395,1970-01-01 00:00:00.000042670,3,2,2190,5400,1.0,False,2,5,7,1260,930,1952,0,122026,52.9037,-114.59,2160,5400,1,74,769950,769950,74,very-old,328500,0.5733489187609585
6762813435,1970-01-01 00:00:00.000042670,3,2,3190,324086,2.0,False,2,3,9,3190,0,1982,0,122036,52.7777,-114.12,3190,217800,2,50,765000,765000,44,old,478500,0.37450980392156863
6762813502,1970-01-01 00:00:00.000042670,3,2,4040,147856,2.0,False,0,3,9,4040,0,2004,0,122023,52.5011,-114.257,3000,125452,3,73,760000,760000,22,mid-aged,606000,0.2026315789473684
6762813535,1970-01-01 00:00:00.000042670,3,2,1960,6390,1.5,False,2,5,8,1960,0,1900,0,122044,52.8332,-114.475,2440,5870,1,58,759000,759000,126,very-old,294000,0.6126482213438735
